transaction_id,user_id,amount,transaction_type,merchant_category,location,device_type,payment_method,hour,is_international,is_new_device,transactions_last_24h,avg_amount_last_30d,account_age_days,distance_from_usual_location_km,failed_transactions_last_24h,label
TXN1000207,U101767,903.42,POS,food,"Indore, MP",mobile,UPI,11,0,0,0,2910.16,472,0.8,3,0
TXN1000208,U100020,967.16,UPI,gaming,"Patna, BR",mobile,credit_card,10,0,0,0,1293.85,3574,37.4,0,0
TXN1000209,U101521,4191.33,BANK_TRANSFER,travel,"Jaipur, RJ",mobile,credit_card,6,0,0,2,1149.91,958,5.7,0,0
TXN1000210,U100703,716.0,POS,utilities,"Chennai, TN",mobile,UPI,13,1,0,1,2828.86,1099,13.4,0,0
TXN1000211,U102606,1587.15,POS,healthcare,"Jaipur, RJ",mobile,UPI,20,0,0,1,1521.2,1476,2.4,0,0
TXN1000212,U102638,1951.82,UPI,food,"Surat, GJ",tablet,credit_card,21,0,0,0,2557.87,1743,1.0,1,0
TXN1000213,U102122,2206.34,ONLINE,insurance,"Mumbai, MH",mobile,debit_card,21,0,0,1,599.24,2741,6.3,0,0
TXN1000214,U101442,10450.88,POS,gaming,"Chandigarh, CH",mobile,UPI,17,0,0,1,2481.83,3120,1.1,0,0
TXN1000215,U101082,1755.02,POS,insurance,"Hyderabad, TS",desktop,credit_card,12,0,0,0,1672.64,2159,9.1,3,0
TXN1000216,U102894,1812.46,POS,fuel,"Bhopal, MP",mobile,debit_card,20,0,1,3,3162.93,1526,11.4,0,0
TXN1000217,U101751,2865.43,POS,gaming,"Mumbai, MH",desktop,debit_card,18,0,0,1,2197.05,47,28.6,0,0
TXN1000218,U101716,1283.09,ATM,utilities,"Pune, MH",mobile,credit_card,14,0,0,3,1954.99,2077,3.2,0,0
TXN1000219,U100396,1617.08,ATM,fuel,"Chennai, TN",mobile,UPI,20,0,0,1,1748.74,735,348.7,0,1
TXN1000220,U100776,20136.17,ONLINE,travel,"Indore, MP",desktop,debit_card,18,0,0,0,821.4,1189,330.5,0,0
TXN1000221,U101246,1441.3,UPI,fuel,"Surat, GJ",mobile,UPI,14,0,0,2,2588.03,2085,3.6,0,0
TXN1000222,U102429,5182.84,POS,education,"Guwahati, AS",mobile,UPI,18,0,0,1,699.92,3023,0.2,0,0
TXN1000223,U102954,9112.42,UPI,insurance,"Jaipur, RJ",mobile,credit_card,7,0,0,0,6671.65,2979,1.4,0,0
TXN1000224,U103477,5210.11,UPI,entertainment,"Guwahati, AS",mobile,debit_card,20,0,0,2,5692.91,3408,0.0,0,0
TXN1000225,U101464,1087.6,UPI,shopping,"Visakhapatnam, AP",mobile,credit_card,23,0,0,0,343.56,2906,8.9,1,0
TXN1000226,U101554,1821.15,ONLINE,education,"Ahmedabad, GJ",desktop,UPI,20,0,0,0,794.28,1526,11.6,0,0
TXN1000227,U102669,992.81,UPI,food,"Hyderabad, TS",mobile,net_banking,19,0,0,2,2962.09,853,2.2,0,0
TXN1000228,U101126,658.29,UPI,utilities,"Lucknow, UP",mobile,UPI,13,0,0,1,763.47,1752,0.8,1,1
TXN1000229,U101865,1197.76,ONLINE,insurance,"Pune, MH",mobile,UPI,11,0,0,0,1347.37,3011,1.8,0,0
TXN1000230,U102346,2521.19,UPI,electronics,"Ahmedabad, GJ",tablet,UPI,22,0,0,2,1061.45,941,5.4,0,0
TXN1000231,U100840,1203.02,ONLINE,gaming,"Guwahati, AS",mobile,credit_card,23,0,0,1,1310.21,1190,4.0,0,0
TXN1000232,U100979,1285.8,ATM,entertainment,"Kochi, KL",mobile,UPI,16,1,0,4,3534.05,130,12.5,0,0
TXN1000233,U101234,12642.54,POS,electronics,"Pune, MH",mobile,UPI,8,0,0,3,3122.11,1340,9.7,0,0
TXN1000234,U101992,595.83,ONLINE,fuel,"Nagpur, MH",mobile,credit_card,8,0,0,1,1945.56,2839,15.7,0,0
TXN1000235,U100950,1461.43,UPI,healthcare,"Coimbatore, TN",mobile,credit_card,3,0,0,2,3293.96,994,26.6,1,0
TXN1000236,U100743,1449.52,BANK_TRANSFER,entertainment,"Bengaluru, KA",mobile,credit_card,10,0,0,0,2074.26,290,5.5,2,0
TXN1000237,U100526,552.89,UPI,insurance,"Bengaluru, KA",desktop,credit_card,6,0,0,0,686.72,2100,11.6,2,0
TXN1000238,U102833,920.85,ONLINE,insurance,"Indore, MP",mobile,UPI,17,0,0,2,1137.98,2508,1427.2,0,0
TXN1000239,U103090,1340.79,UPI,shopping,"Pune, MH",desktop,UPI,9,0,0,1,1053.76,2547,19.1,0,0
TXN1000240,U103157,177.77,ONLINE,food,"Chandigarh, CH",mobile,debit_card,15,0,0,2,528.26,877,13.8,0,0
TXN1000241,U102874,721.08,ONLINE,shopping,"Surat, GJ",desktop,UPI,16,0,0,2,1370.91,55,3.8,0,0
TXN1000242,U100473,1400.88,POS,entertainment,"Bhopal, MP",desktop,net_banking,21,0,0,0,2394.3,1315,3.9,0,0
TXN1000243,U100346,451.17,ONLINE,food,"Bengaluru, KA",mobile,UPI,7,0,1,0,1238.15,1099,1.6,0,0
TXN1000244,U101725,346.84,UPI,entertainment,"Delhi, DL",mobile,UPI,22,0,0,3,605.47,2762,5.3,0,0
TXN1000245,U101796,422.44,ONLINE,entertainment,"Bengaluru, KA",mobile,credit_card,10,0,0,1,1061.03,833,1717.6,0,0
TXN1000246,U102544,3778.99,ONLINE,utilities,"Indore, MP",desktop,debit_card,19,0,0,5,4157.31,2895,0.8,1,0
TXN1000247,U100792,3134.21,ONLINE,travel,"Pune, MH",mobile,UPI,7,0,0,1,2562.6,1908,8.3,1,0
TXN1000248,U103249,1425.82,ONLINE,entertainment,"Nagpur, MH",desktop,credit_card,19,0,0,1,2564.64,3198,4.4,0,0
TXN1000249,U101082,2910.74,ATM,electronics,"Hyderabad, TS",desktop,credit_card,16,0,0,3,1684.57,2159,1.1,0,0
TXN1000250,U101993,1527.31,UPI,food,"Chennai, TN",mobile,UPI,18,0,0,2,4525.22,788,18.4,0,0
TXN1000251,U103021,6720.08,UPI,education,"Nagpur, MH",desktop,UPI,22,0,0,3,2219.96,492,11.8,0,0
TXN1000252,U101804,737.05,UPI,groceries,"Patna, BR",mobile,net_banking,22,0,0,1,1791.65,147,1.1,0,0
TXN1000253,U102622,834.86,BANK_TRANSFER,utilities,"Bengaluru, KA",tablet,credit_card,20,0,0,1,2666.18,2846,4.5,0,0
TXN1000254,U102606,1009.64,UPI,gaming,"Jaipur, RJ",mobile,UPI,17,0,0,1,1477.93,1476,1.5,0,0
TXN1000255,U102757,8672.08,ONLINE,education,"Coimbatore, TN",mobile,credit_card,15,0,0,3,1499.12,585,22.4,0,0
TXN1000256,U102839,2054.41,POS,travel,"Chennai, TN",mobile,UPI,22,0,0,2,1597.85,3417,13.4,0,0
TXN1000257,U101350,544.45,UPI,groceries,"Visakhapatnam, AP",mobile,UPI,14,0,1,0,1428.33,147,6.5,0,1
TXN1000258,U101254,17381.26,UPI,healthcare,"Lucknow, UP",mobile,net_banking,10,0,0,0,2039.52,1478,2.6,0,0
TXN1000259,U102808,4870.44,ONLINE,entertainment,"Chandigarh, CH",desktop,UPI,13,0,0,1,3155.88,2357,21.5,0,0
TXN1000260,U101999,1129.63,ONLINE,groceries,"Mumbai, MH",mobile,UPI,18,0,0,0,1498.77,94,10.4,0,0
TXN1000261,U102098,1068.99,ONLINE,electronics,"Mumbai, MH",mobile,UPI,10,0,0,2,960.16,1900,3.6,0,0
TXN1000262,U101413,5214.73,ONLINE,gaming,"Mumbai, MH",mobile,debit_card,6,0,0,3,4070.95,3027,3.7,1,0
TXN1000263,U100726,1486.45,UPI,electronics,"Patna, BR",mobile,UPI,16,0,0,1,1473.31,332,2.0,0,0
TXN1000264,U101570,1897.62,ONLINE,healthcare,"Bhopal, MP",mobile,credit_card,16,0,0,0,1112.69,2979,14.6,1,0
TXN1000265,U103391,10441.34,ONLINE,travel,"Lucknow, UP",tablet,credit_card,19,0,0,1,3147.64,883,7.8,0,0
TXN1000266,U101018,55815.72,POS,education,"Ahmedabad, GJ",tablet,UPI,20,0,0,2,8034.13,43,2.8,0,0
TXN1000267,U100955,353.46,UPI,groceries,"Nagpur, MH",desktop,UPI,10,0,0,3,831.26,3328,7.2,0,0
TXN1000268,U100445,2014.55,BANK_TRANSFER,groceries,"Hyderabad, TS",mobile,UPI,13,1,0,1,826.68,1819,3.2,0,0
TXN1000269,U101659,1290.15,POS,insurance,"Hyderabad, TS",mobile,UPI,17,0,0,3,1521.44,2163,3.6,0,0
TXN1000270,U101009,4032.26,ONLINE,insurance,"Bengaluru, KA",mobile,debit_card,11,0,0,1,2593.74,1866,0.7,0,0
TXN1000271,U102386,3524.24,ONLINE,shopping,"Delhi, DL",mobile,net_banking,20,0,1,1,2113.62,1536,2135.7,1,0
TXN1000272,U100467,1539.08,BANK_TRANSFER,groceries,"Surat, GJ",desktop,UPI,16,0,0,0,1926.26,50,1019.9,0,1
TXN1000273,U100874,25304.51,POS,education,"Chennai, TN",mobile,debit_card,23,0,0,1,6024.41,2025,3.9,0,0
TXN1000274,U100208,6229.25,ATM,travel,"Ahmedabad, GJ",desktop,debit_card,13,0,0,2,1863.41,2927,0.1,0,0
TXN1000275,U100142,3779.58,ONLINE,electronics,"Bhopal, MP",desktop,UPI,6,0,0,0,2053.45,1269,11.1,0,0
TXN1000276,U102849,1566.78,UPI,groceries,"Nagpur, MH",mobile,UPI,18,0,0,0,1912.41,194,32.5,0,0
TXN1000277,U103164,1538.4,UPI,fuel,"Ahmedabad, GJ",mobile,UPI,15,0,0,4,3094.09,500,3.4,0,0
TXN1000278,U102659,6966.43,ATM,utilities,"Nagpur, MH",mobile,UPI,15,0,0,0,3987.66,2348,17.7,3,0
TXN1000279,U103023,11238.59,ONLINE,electronics,"Mumbai, MH",desktop,debit_card,7,0,0,2,4433.67,2875,15.6,0,0
TXN1000280,U100304,2275.14,ONLINE,utilities,"Kolkata, WB",mobile,debit_card,22,0,0,1,4579.96,2549,8.6,0,0
TXN1000281,U103129,23555.84,POS,electronics,"Hyderabad, TS",tablet,UPI,7,0,0,1,3136.41,1547,0.5,0,0
TXN1000282,U101599,1202.81,ONLINE,entertainment,"Guwahati, AS",mobile,debit_card,17,0,1,1,1231.47,2048,8.7,0,0
TXN1000283,U102679,9064.81,POS,education,"Pune, MH",tablet,UPI,6,0,0,0,3522.85,678,2.0,0,0
TXN1000284,U102122,1013.8,BANK_TRANSFER,insurance,"Mumbai, MH",mobile,UPI,10,0,0,1,753.59,2741,7.8,2,0
TXN1000285,U101211,6514.96,UPI,travel,"Ahmedabad, GJ",desktop,credit_card,10,0,0,0,1277.33,2854,13.7,0,0
TXN1000286,U100937,5150.5,POS,healthcare,"Guwahati, AS",desktop,debit_card,19,0,0,1,2027.5,1875,6.3,0,0
TXN1000287,U100410,625.54,UPI,fuel,"Surat, GJ",mobile,UPI,8,0,0,1,2132.75,89,10.8,0,0
TXN1000288,U101416,1156.94,ONLINE,education,"Kochi, KL",desktop,UPI,16,0,0,1,1605.98,593,35.3,0,0
TXN1000289,U101707,2599.36,POS,education,"Chennai, TN",mobile,UPI,21,0,0,1,1359.77,3417,10.6,0,0
TXN1000290,U103445,12432.66,POS,electronics,"Patna, BR",mobile,UPI,12,0,0,2,3430.38,1267,2.1,0,0
TXN1000291,U100130,412.95,POS,groceries,"Chennai, TN",mobile,debit_card,11,0,0,1,1504.86,3539,14.7,0,0
TXN1000292,U102035,2186.87,ATM,gaming,"Hyderabad, TS",mobile,credit_card,20,0,0,1,2041.9,1521,8.9,0,0
TXN1000293,U101809,2360.02,ONLINE,insurance,"Delhi, DL",mobile,UPI,11,0,0,1,1278.12,109,18.3,0,0
TXN1000294,U100081,1354.62,ONLINE,groceries,"Hyderabad, TS",mobile,debit_card,16,0,0,1,3178.42,1068,0.1,0,0
TXN1000295,U101155,4459.32,UPI,utilities,"Indore, MP",mobile,UPI,3,0,0,0,8342.07,747,11.6,0,0
TXN1000296,U101447,2090.3,ONLINE,food,"Jaipur, RJ",mobile,debit_card,17,0,0,2,3158.88,3088,11.0,0,0
TXN1000297,U101707,4643.42,POS,shopping,"Chennai, TN",mobile,UPI,9,0,0,1,1668.73,3417,3.0,0,0
TXN1000298,U100829,2171.82,UPI,entertainment,"Kolkata, WB",desktop,UPI,5,0,0,1,2605.14,2955,2.2,0,0
TXN1000299,U100120,10271.46,POS,education,"Indore, MP",mobile,debit_card,18,0,0,2,5886.19,1794,11.0,0,0
TXN1000300,U101028,121.65,UPI,fuel,"Chennai, TN",mobile,credit_card,11,0,0,0,411.87,2779,9.0,0,0
TXN1000301,U102923,2675.17,BANK_TRANSFER,entertainment,"Bengaluru, KA",mobile,UPI,8,0,0,2,4285.1,3621,1.7,1,0
TXN1000302,U102828,1584.67,UPI,healthcare,"Patna, BR",mobile,credit_card,17,0,0,1,1149.92,3488,2.4,1,0
TXN1000303,U100649,3322.01,ONLINE,insurance,"Mumbai, MH",mobile,UPI,14,0,0,1,1347.55,851,0.4,0,0
TXN1000304,U102231,664.33,UPI,food,"Ahmedabad, GJ",desktop,credit_card,15,0,0,2,953.67,3354,0.1,0,0
TXN1000305,U103224,8009.53,POS,insurance,"Surat, GJ",mobile,credit_card,16,0,0,4,6350.44,35,5.8,0,0
TXN1000306,U100612,9457.04,ATM,electronics,"Chennai, TN",mobile,UPI,21,0,0,3,3559.5,2468,3.1,0,0
TXN1000307,U100434,489.49,UPI,food,"Visakhapatnam, AP",tablet,debit_card,15,0,0,1,1508.07,2585,22.9,0,0
TXN1000308,U100079,409.74,UPI,groceries,"Coimbatore, TN",mobile,UPI,15,1,0,0,826.45,2083,0.4,0,0
TXN1000309,U100613,1319.21,BANK_TRANSFER,entertainment,"Visakhapatnam, AP",mobile,UPI,15,0,0,1,2770.16,3098,3.3,0,0
TXN1000310,U102848,5082.56,BANK_TRANSFER,shopping,"Coimbatore, TN",mobile,UPI,13,0,0,1,3529.98,2996,8.2,0,0
TXN1000311,U102849,1604.4,UPI,gaming,"Patna, BR",mobile,UPI,15,0,0,2,2373.88,194,22.1,1,0
TXN1000312,U101863,1212.29,ONLINE,gaming,"Bhopal, MP",mobile,UPI,7,0,0,2,1078.52,2924,1.2,0,0
TXN1000313,U101165,2957.5,ATM,electronics,"Lucknow, UP",mobile,credit_card,19,0,0,2,1958.29,825,3.3,0,0
TXN1000314,U102822,2230.81,BANK_TRANSFER,shopping,"Coimbatore, TN",mobile,credit_card,1,0,0,2,1755.57,2572,8.1,0,0
TXN1000315,U100700,393.04,ONLINE,food,"Coimbatore, TN",mobile,UPI,3,0,0,3,1609.89,2081,14.0,0,0
TXN1000316,U100489,785.05,ONLINE,shopping,"Bengaluru, KA",mobile,credit_card,13,0,0,2,833.5,2391,17.0,0,0
TXN1000317,U100313,1413.99,BANK_TRANSFER,groceries,"Jaipur, RJ",tablet,debit_card,18,0,0,1,1239.17,528,1.5,0,0
TXN1000318,U102974,1119.73,ONLINE,groceries,"Chandigarh, CH",tablet,UPI,8,0,0,2,4473.0,620,4.9,0,0
TXN1000319,U102478,676.01,UPI,utilities,"Bengaluru, KA",tablet,UPI,4,0,1,2,1243.28,2618,11.6,0,0
TXN1000320,U102152,3283.0,ATM,food,"Pune, MH",mobile,credit_card,13,0,0,2,5177.58,3122,1555.0,0,0
TXN1000321,U102524,44.11,BANK_TRANSFER,groceries,"Mumbai, MH",mobile,UPI,11,0,0,2,293.27,1304,2.8,0,0
TXN1000322,U100502,3562.98,POS,education,"Surat, GJ",mobile,UPI,21,0,0,0,1390.05,988,2.8,0,0
TXN1000323,U101321,4863.95,UPI,travel,"Nagpur, MH",mobile,UPI,11,0,0,3,1696.41,156,0.6,0,0
TXN1000324,U102849,1199.88,UPI,entertainment,"Patna, BR",mobile,UPI,8,0,0,5,2064.45,194,5.5,0,0
TXN1000325,U103201,140.87,BANK_TRANSFER,insurance,"Chennai, TN",mobile,UPI,14,0,0,1,186.09,1033,8.7,0,0
TXN1000326,U101771,2297.46,POS,gaming,"Hyderabad, TS",mobile,debit_card,17,0,0,0,3417.03,3430,12.6,0,0
TXN1000327,U100420,1102.37,ATM,insurance,"Coimbatore, TN",mobile,UPI,8,0,0,1,870.25,1089,4.1,0,0
TXN1000328,U103421,4621.6,POS,electronics,"Surat, GJ",mobile,credit_card,19,0,0,0,1356.43,1835,1.2,3,1
TXN1000329,U101357,11185.07,POS,shopping,"Nagpur, MH",mobile,debit_card,22,0,0,0,4442.86,3462,6.3,2,0
TXN1000330,U101115,2997.63,ONLINE,education,"Surat, GJ",mobile,debit_card,21,0,0,0,3245.76,1279,7.8,0,0
TXN1000331,U100415,1519.37,ONLINE,insurance,"Chennai, TN",mobile,UPI,3,0,0,0,849.31,2156,4.4,0,0
TXN1000332,U100049,371.49,UPI,food,"Delhi, DL",mobile,debit_card,3,0,0,0,1348.44,396,1.1,0,0
TXN1000333,U102084,608.85,UPI,healthcare,"Lucknow, UP",mobile,net_banking,19,0,0,2,447.37,1054,1.7,0,0
TXN1000334,U102110,1719.71,UPI,shopping,"Ahmedabad, GJ",mobile,debit_card,11,0,0,2,1784.22,1964,3.0,0,0
TXN1000335,U100832,1003.15,UPI,healthcare,"Jaipur, RJ",desktop,UPI,2,0,0,1,1539.34,1865,5.5,0,0
TXN1000336,U100575,1653.2,ONLINE,healthcare,"Patna, BR",mobile,net_banking,16,0,1,1,2987.51,599,21.2,0,0
TXN1000337,U101821,3191.11,UPI,healthcare,"Chandigarh, CH",tablet,net_banking,18,0,0,2,730.26,960,17.8,1,0
TXN1000338,U101489,1204.13,ATM,electronics,"Ahmedabad, GJ",mobile,credit_card,9,0,0,0,544.86,927,10.7,0,0
TXN1000339,U101060,856.04,POS,groceries,"Chandigarh, CH",mobile,UPI,14,0,0,1,2631.76,3115,1.4,0,0
TXN1000340,U100775,6642.05,BANK_TRANSFER,education,"Kochi, KL",mobile,UPI,19,0,0,0,1644.01,2261,5.6,0,0
TXN1000341,U103004,4109.2,ATM,gaming,"Kolkata, WB",tablet,credit_card,17,0,1,0,3126.42,2555,4.9,0,0
TXN1000342,U103449,3004.26,BANK_TRANSFER,utilities,"Kochi, KL",mobile,UPI,16,1,0,1,3582.2,1722,0.4,0,0
TXN1000343,U101230,1028.82,ONLINE,utilities,"Mumbai, MH",tablet,debit_card,13,0,0,1,3879.81,51,27.7,0,0
TXN1000344,U102425,2802.45,ATM,electronics,"Chandigarh, CH",mobile,UPI,18,0,0,1,1054.85,1085,1.9,0,0
TXN1000345,U103023,2450.23,POS,utilities,"Mumbai, MH",desktop,debit_card,18,0,0,1,4282.58,2875,22.3,0,0
TXN1000346,U100096,167.05,UPI,fuel,"Patna, BR",mobile,UPI,10,0,0,0,777.91,3550,21.1,0,0
TXN1000347,U103172,367.34,BANK_TRANSFER,utilities,"Chennai, TN",desktop,UPI,19,1,0,2,1463.35,314,4.6,0,0
TXN1000348,U101725,243.05,BANK_TRANSFER,entertainment,"Delhi, DL",desktop,credit_card,12,0,0,3,736.87,2762,9.8,0,0
TXN1000349,U101924,1360.42,ATM,gaming,"Chennai, TN",mobile,credit_card,14,0,0,4,1290.0,1130,7.3,0,0
TXN1000350,U101861,1771.59,UPI,fuel,"Bengaluru, KA",desktop,debit_card,19,0,0,0,3681.22,3296,17.1,0,0
TXN1000351,U100864,962.86,POS,entertainment,"Lucknow, UP",mobile,debit_card,6,0,0,1,1521.66,2287,20.0,0,0
TXN1000352,U102725,1134.1,ONLINE,utilities,"Guwahati, AS",tablet,net_banking,21,0,0,1,945.44,912,1.3,0,0
TXN1000353,U102544,10969.25,BANK_TRANSFER,insurance,"Indore, MP",desktop,net_banking,14,0,0,2,3106.8,2895,2.3,0,0
TXN1000354,U100341,17452.71,BANK_TRANSFER,electronics,"Guwahati, AS",desktop,credit_card,19,0,0,1,3355.54,3069,7.2,2,0
TXN1000355,U101943,343.66,UPI,fuel,"Kochi, KL",mobile,debit_card,12,0,0,1,1429.37,2167,11.3,0,0
TXN1000356,U103345,683.43,UPI,utilities,"Kochi, KL",mobile,UPI,9,0,0,0,852.54,2828,10.7,0,0
TXN1000357,U103045,2214.61,ONLINE,food,"Indore, MP",desktop,UPI,16,0,0,1,3992.13,2743,4.2,0,0
TXN1000358,U102158,887.11,UPI,fuel,"Chandigarh, CH",mobile,net_banking,19,0,0,3,1642.43,1910,10.4,0,0
TXN1000359,U100714,1298.62,ONLINE,food,"Kochi, KL",desktop,UPI,12,0,0,2,2717.97,2263,3.0,0,0
TXN1000360,U101203,735.58,UPI,entertainment,"Bhopal, MP",mobile,debit_card,21,0,0,2,1419.0,1302,0.8,0,0
TXN1000361,U100530,2956.84,ONLINE,education,"Coimbatore, TN",tablet,UPI,22,0,0,4,1975.34,2494,5.6,1,0
TXN1000362,U102876,1140.86,ONLINE,utilities,"Visakhapatnam, AP",tablet,UPI,15,0,0,1,1178.24,673,6.5,0,0
TXN1000363,U102713,4671.58,UPI,travel,"Bengaluru, KA",mobile,UPI,7,0,0,2,1659.59,2694,3.1,0,0
TXN1000364,U103182,2772.25,BANK_TRANSFER,entertainment,"Indore, MP",mobile,debit_card,17,0,0,0,3652.39,654,3.4,0,0
TXN1000365,U100214,3997.74,BANK_TRANSFER,electronics,"Hyderabad, TS",tablet,debit_card,9,0,0,0,1116.58,2821,3.2,0,0
TXN1000366,U103368,49442.46,ATM,travel,"Jaipur, RJ",desktop,debit_card,20,0,0,1,3792.79,2854,1.1,0,0
TXN1000367,U103377,472.27,POS,food,"Chennai, TN",tablet,debit_card,11,0,0,1,779.62,146,749.1,0,1
TXN1000368,U102335,291.18,ONLINE,food,"Bengaluru, KA",desktop,UPI,19,0,0,1,621.75,1230,344.4,0,0
TXN1000369,U103080,349.34,POS,utilities,"Nagpur, MH",tablet,credit_card,23,0,0,2,1590.89,2660,8.3,0,0
TXN1000370,U101502,2534.42,UPI,shopping,"Chennai, TN",desktop,credit_card,19,0,0,0,2140.99,1045,9.5,0,0
TXN1000371,U101090,737.72,UPI,groceries,"Patna, BR",mobile,UPI,8,0,0,1,2093.25,28,2.0,0,0
TXN1000372,U100547,4927.07,POS,education,"Mumbai, MH",mobile,net_banking,7,0,0,0,3466.23,1422,3.7,0,0
TXN1000373,U100115,979.39,ONLINE,travel,"Nagpur, MH",desktop,UPI,15,0,0,5,608.42,2602,2.2,0,0
TXN1000374,U100143,1922.66,UPI,insurance,"Visakhapatnam, AP",mobile,UPI,22,0,0,1,3582.26,91,18.1,0,0
TXN1000375,U102402,672.1,POS,food,"Kolkata, WB",desktop,UPI,18,0,0,0,1385.04,2478,1.0,0,0
TXN1000376,U101177,1833.86,ONLINE,insurance,"Chandigarh, CH",mobile,UPI,15,0,0,0,1375.23,883,282.5,0,0
TXN1000377,U100179,1102.54,POS,utilities,"Coimbatore, TN",mobile,debit_card,8,0,0,1,2391.3,1354,27.2,1,0
TXN1000378,U100392,739.89,ONLINE,education,"Kolkata, WB",tablet,credit_card,12,0,0,2,904.4,2375,14.2,0,0
TXN1000379,U102308,445.94,ATM,entertainment,"Delhi, DL",mobile,UPI,10,0,0,2,667.95,2347,5.2,0,0
TXN1000380,U103275,7965.25,ONLINE,utilities,"Bengaluru, KA",mobile,debit_card,13,0,0,1,4829.62,648,13.3,0,0
TXN1000381,U101398,4680.78,UPI,insurance,"Mumbai, MH",mobile,debit_card,7,0,0,1,2185.61,1316,12.3,0,0
TXN1000382,U102710,1224.97,ONLINE,healthcare,"Bengaluru, KA",tablet,UPI,2,0,1,4,891.22,1287,7.1,0,0
TXN1000383,U103402,4767.46,POS,travel,"Chennai, TN",desktop,UPI,6,0,0,1,1450.22,655,12.9,0,0
TXN1000384,U102455,2761.16,UPI,utilities,"Kolkata, WB",mobile,UPI,8,0,0,1,4612.83,3519,3.4,0,0
TXN1000385,U102505,313.8,POS,entertainment,"Lucknow, UP",mobile,UPI,19,0,0,2,458.4,3555,1.1,0,0
TXN1000386,U102122,676.87,UPI,entertainment,"Mumbai, MH",mobile,debit_card,12,0,0,0,630.03,2741,4.0,0,0
TXN1000387,U103420,4716.66,ONLINE,travel,"Pune, MH",tablet,UPI,12,0,0,1,1600.67,986,16.5,0,0
TXN1000388,U101046,834.92,POS,fuel,"Visakhapatnam, AP",mobile,UPI,16,0,0,0,2029.18,2913,2.7,0,0
TXN1000389,U102729,3629.54,POS,shopping,"Indore, MP",tablet,credit_card,22,0,0,1,2429.1,1352,3.3,0,0
TXN1000390,U101423,2132.34,UPI,travel,"Kolkata, WB",mobile,UPI,18,0,1,1,1111.87,1508,6.4,0,0
TXN1000391,U100552,906.82,POS,food,"Mumbai, MH",mobile,credit_card,19,1,0,0,2850.66,1614,3.8,0,0
TXN1000392,U102570,517.64,UPI,fuel,"Bhopal, MP",mobile,net_banking,19,0,0,0,1174.79,1882,0.3,0,0
TXN1000393,U102900,4846.53,ATM,healthcare,"Visakhapatnam, AP",mobile,debit_card,4,0,0,1,2874.37,2206,1.8,0,0
TXN1000394,U103017,871.93,UPI,utilities,"Bhopal, MP",mobile,UPI,17,0,0,1,3180.02,1287,1.6,0,0
TXN1000395,U103219,1375.6,ATM,healthcare,"Pune, MH",desktop,debit_card,4,0,1,2,1336.84,3006,25.0,0,0
TXN1000396,U102588,16262.99,UPI,shopping,"Kochi, KL",tablet,UPI,17,0,0,4,2484.32,2299,3.3,0,0
TXN1000397,U101818,7613.0,ONLINE,insurance,"Bengaluru, KA",mobile,net_banking,7,0,0,0,1840.22,2039,12.5,0,0
TXN1000398,U103275,12296.74,ONLINE,shopping,"Bengaluru, KA",mobile,debit_card,10,0,0,1,4288.57,648,8.2,0,0
TXN1000399,U100748,315.65,UPI,food,"Surat, GJ",desktop,UPI,21,0,0,0,1040.78,3379,8.7,1,0
TXN1000400,U100267,605.02,POS,utilities,"Mumbai, MH",mobile,debit_card,17,0,0,0,1380.44,1429,13.4,0,0
TXN1000401,U101478,632.06,BANK_TRANSFER,fuel,"Delhi, DL",mobile,UPI,9,0,0,0,1646.84,3551,11.8,0,0
TXN1000402,U102010,4515.57,UPI,insurance,"Jaipur, RJ",mobile,UPI,21,0,0,2,2764.31,2620,28.0,0,0
TXN1000403,U102358,2065.51,UPI,entertainment,"Visakhapatnam, AP",mobile,UPI,22,0,0,2,5740.27,2433,13.7,1,0
TXN1000404,U102853,2460.26,UPI,healthcare,"Kolkata, WB",desktop,UPI,12,0,1,4,1635.78,3306,6.6,3,0
TXN1000405,U100095,458.85,POS,utilities,"Guwahati, AS",mobile,UPI,7,0,0,1,1315.76,2874,8.3,0,0
TXN1000406,U102803,1565.25,ATM,fuel,"Kochi, KL",mobile,UPI,8,0,0,1,6448.17,1101,0.6,0,0
TXN1000407,U102072,355.68,BANK_TRANSFER,entertainment,"Chandigarh, CH",mobile,debit_card,11,0,0,2,1344.51,1185,2.4,0,0
TXN1000408,U103329,3085.03,ONLINE,utilities,"Ahmedabad, GJ",mobile,debit_card,10,0,1,2,753.24,1734,1.7,0,0
TXN1000409,U101204,2147.08,BANK_TRANSFER,gaming,"Mumbai, MH",desktop,credit_card,18,0,0,1,1030.88,2548,8.5,0,0
TXN1000410,U102124,1380.73,UPI,entertainment,"Delhi, DL",desktop,UPI,19,0,0,3,1995.12,1538,5.9,0,0
TXN1000411,U102671,1601.68,BANK_TRANSFER,shopping,"Chennai, TN",mobile,UPI,14,0,0,1,1635.19,419,222.7,0,0
TXN1000412,U101779,17367.46,ONLINE,shopping,"Kochi, KL",desktop,UPI,12,0,0,2,1501.87,1247,4.0,0,0
TXN1000413,U100554,2971.95,UPI,electronics,"Patna, BR",mobile,credit_card,17,0,0,0,1257.91,1306,0.4,0,0
TXN1000414,U100164,2865.91,ONLINE,insurance,"Delhi, DL",desktop,credit_card,8,0,0,1,3225.24,2814,1.3,0,0
